Toss Fair Biased
1153 0.485690 0.667823
1154 0.486135 0.668111
1155 0.485714 0.668398
1156 0.485294 0.667820
1157 0.485739 0.668107
1158 0.485320 0.668394
1159 0.485764 0.668680
1160 0.486207 0.668966
1161 0.485788 0.669251
1162 0.485370 0.669535
1163 0.484953 0.669819
1164 0.484536 0.670103
1165 0.484979 0.670386
1166 0.485420 0.670669
1167 0.485004 0.670951
1168 0.485445 0.671233
1169 0.485885 0.671514
1170 0.486325 0.671795
1171 0.485909 0.672075
1172 0.485495 0.671502
1173 0.485081 0.670929
1174 0.484668 0.671210
1175 0.485106 0.671489
1176 0.484694 0.671769
1177 0.485132 0.672048
1178 0.485569 0.672326
1179 0.486005 0.672604
1180 0.485593 0.672881
1181 0.486029 0.673158
1182 0.486464 0.672589
1183 0.486898 0.672866
1184 0.486486 0.673142
1185 0.486076 0.673418
1186 0.486509 0.673693
1187 0.486942 0.673968
1188 0.486532 0.674242
1189 0.486123 0.674516
1190 0.485714 0.674790
1191 0.485306 0.674223
1192 0.484899 0.674497
1193 0.484493 0.674769
1194 0.484087 0.675042
1195 0.483682 0.675314
1196 0.484114 0.675585
1197 0.483709 0.675856
1198 0.484140 0.676127
1199 0.484570 0.676397
1200 0.485000 0.676667
1201 0.484596 0.676936
1202 0.485025 0.677205
1203 0.484622 0.676642
1204 0.484219 0.676910
1205 0.483817 0.677178
1206 0.483416 0.677446
1207 0.483844 0.676885
1208 0.483444 0.676325
1209 0.483044 0.676592
1210 0.483471 0.676860
1211 0.483898 0.677126
1212 0.484323 0.676568
1213 0.484749 0.676834
1214 0.485173 0.676277
1215 0.485597 0.675720
1216 0.485197 0.675164
1217 0.484799 0.674610
1218 0.484401 0.674877
1219 0.484824 0.674323
1220 0.485246 0.673770
1221 0.484848 0.674038
1222 0.484452 0.674304
1223 0.484056 0.673753
1224 0.483660 0.674020
1225 0.484082 0.674286
1226 0.484502 0.674551
1227 0.484108 0.674002
1228 0.484528 0.674267
1229 0.484947 0.674532
1230 0.485366 0.673984
1231 0.484972 0.674249
1232 0.484578 0.674513
1233 0.484185 0.673966
1234 0.483793 0.674230
1235 0.484211 0.674494
1236 0.484628 0.674757
1237 0.484236 0.675020
1238 0.483845 0.674475
1239 0.484262 0.674738
1240 0.483871 0.675000
1241 0.483481 0.674456
1242 0.483897 0.673913
1243 0.483508 0.673371
1244 0.483119 0.673633
1245 0.482731 0.673896
1246 0.482343 0.674157
1247 0.481957 0.673617
1248 0.482372 0.673878
1249 0.482786 0.674139
1250 0.483200 0.674400
1251 0.483613 0.674660
1252 0.483227 0.674121
1253 0.482841 0.674381
1254 0.483254 0.673844
1255 0.483665 0.674104
1256 0.483280 0.674363
1257 0.482896 0.673827
1258 0.482512 0.673291
1259 0.482129 0.672756
1260 0.482540 0.673016
1261 0.482950 0.672482
1262 0.482567 0.671949
1263 0.482977 0.672209
1264 0.482595 0.671677
1265 0.482213 0.671937
1266 0.481833 0.672196
1267 0.482242 0.672455
1268 0.481861 0.672713
1269 0.482270 0.672971
1270 0.481890 0.673228
1271 0.482297 0.673485
1272 0.481918 0.673742
1273 0.482325 0.673998
1274 0.481947 0.673469
1275 0.482353 0.673725
1276 0.481975 0.673981
1277 0.481597 0.674236
1278 0.482003 0.674491
1279 0.481626 0.673964
1280 0.482031 0.673438
1281 0.482436 0.673692
1282 0.482839 0.673947
1283 0.482463 0.674201
1284 0.482087 0.674455
1285 0.482490 0.674708
1286 0.482893 0.674961
1287 0.482517 0.675214
1288 0.482143 0.674689
1289 0.481769 0.674166
1290 0.482171 0.674419
1291 0.481797 0.673896
1292 0.482198 0.674149
1293 0.482599 0.674401
1294 0.482226 0.674652
1295 0.481853 0.674131
1296 0.481481 0.674383
1297 0.481881 0.673863
1298 0.481510 0.673344
1299 0.481909 0.673595
1300 0.482308 0.673077
1301 0.482706 0.673328
1302 0.482335 0.673579
1303 0.481965 0.673830
1304 0.481595 0.674080
1305 0.481992 0.673563
1306 0.482389 0.673813
1307 0.482785 0.674063
1308 0.482416 0.673547
1309 0.482047 0.673797
1310 0.481679 0.674046
1311 0.481312 0.674294
1312 0.480945 0.674543
1313 0.481340 0.674791
1314 0.480974 0.674277
1315 0.480608 0.674525
1316 0.481003 0.674772
1317 0.480638 0.675019
1318 0.481032 0.674507
1319 0.481425 0.674754
1320 0.481818 0.675000
1321 0.482210 0.675246
1322 0.481846 0.675492
1323 0.481481 0.674981
1324 0.481873 0.675227
1325 0.481509 0.675472
1326 0.481900 0.675716
1327 0.481537 0.675961
1328 0.481928 0.675452
1329 0.481565 0.675696
1330 0.481203 0.675188
1331 0.480841 0.675432
1332 0.480480 0.675676
1333 0.480870 0.675169
1334 0.481259 0.675412
1335 0.481648 0.674906
1336 0.481287 0.675150
1337 0.481675 0.674645
1338 0.482063 0.674888
1339 0.481703 0.675131
1340 0.481343 0.675373
1341 0.481730 0.675615
1342 0.482116 0.675857
1343 0.482502 0.675354
1344 0.482887 0.674851
1345 0.482528 0.675093
1346 0.482169 0.674591
1347 0.482554 0.674091
1348 0.482196 0.674332
1349 0.481838 0.674574
1350 0.481481 0.674074
1351 0.481125 0.673575
1352 0.480769 0.673817
1353 0.481153 0.673319
1354 0.480798 0.673560
1355 0.480443 0.673801
1356 0.480826 0.673304
1357 0.481209 0.673545
1358 0.480854 0.673785
1359 0.481236 0.674025
1360 0.481618 0.674265
1361 0.481999 0.673769
1362 0.481645 0.674009
1363 0.481291 0.673514
1364 0.480938 0.673021
1365 0.481319 0.673260
1366 0.480966 0.673499
1367 0.480614 0.673007
1368 0.480994 0.673246
1369 0.480643 0.673484
1370 0.481022 0.672993
1371 0.480671 0.672502
1372 0.481050 0.672012
1373 0.481428 0.672251
1374 0.481077 0.671761
1375 0.481455 0.671273
1376 0.481105 0.671512
1377 0.480755 0.671750
1378 0.480406 0.671263
1379 0.480058 0.671501
1380 0.480435 0.671739
1381 0.480087 0.671977
1382 0.479740 0.672214
1383 0.480116 0.672451
1384 0.480491 0.672688
1385 0.480144 0.672924
1386 0.479798 0.673160
1387 0.480173 0.673396
1388 0.480548 0.673631
1389 0.480202 0.673866
1390 0.480576 0.674101
1391 0.480230 0.673616
1392 0.479885 0.673851
1393 0.479541 0.674085
1394 0.479197 0.674319
1395 0.479570 0.673835
1396 0.479943 0.674069
1397 0.480315 0.673586
1398 0.479971 0.673104
1399 0.480343 0.673338
1400 0.480714 0.673571
1401 0.480371 0.673091
1402 0.480029 0.673324
1403 0.479686 0.673557
1404 0.480057 0.673789
1405 0.479715 0.674021
1406 0.480085 0.674253
1407 0.479744 0.673774
1408 0.480114 0.674006
1409 0.480483 0.674237
1410 0.480851 0.673759
1411 0.480510 0.673990
1412 0.480170 0.673513
1413 0.479830 0.673744
1414 0.480198 0.673267
1415 0.479859 0.673498
1416 0.479520 0.673729
1417 0.479887 0.673959
1418 0.480254 0.674189
1419 0.480620 0.673714
1420 0.480986 0.673944
1421 0.480647 0.674173
1422 0.481013 0.674402
1423 0.480675 0.674631
1424 0.481039 0.674157
1425 0.480702 0.674386
1426 0.480365 0.673913
1427 0.480729 0.673441
1428 0.480392 0.673669
1429 0.480756 0.673898
1430 0.480420 0.674126
1431 0.480084 0.674354
1432 0.480447 0.674581
1433 0.480809 0.674808
1434 0.481172 0.675035
1435 0.480836 0.675261
1436 0.480501 0.675487
1437 0.480167 0.675713
1438 0.479833 0.675939
1439 0.479500 0.675469
1440 0.479167 0.675694
1441 0.478834 0.675920
1442 0.479196 0.675451
1443 0.479556 0.675676
1444 0.479224 0.675900
1445 0.478893 0.676125
1446 0.478562 0.676349
1447 0.478922 0.676572
1448 0.478591 0.676796
1449 0.478951 0.677019
1450 0.478621 0.676552
1451 0.478291 0.676775
1452 0.477961 0.676997
1453 0.478321 0.677220
1454 0.478680 0.677442
1455 0.479038 0.676976
1456 0.479396 0.676511
1457 0.479753 0.676733
1458 0.479424 0.676955
1459 0.479781 0.676491
1460 0.479452 0.676712
1461 0.479808 0.676934
1462 0.480164 0.677155
1463 0.480519 0.676692
1464 0.480874 0.676913
1465 0.480546 0.676451
1466 0.480218 0.676671
1467 0.480573 0.676210
1468 0.480926 0.676431
1469 0.480599 0.676651
1470 0.480272 0.676190
1471 0.479946 0.676411
1472 0.480299 0.676630
1473 0.479973 0.676850
1474 0.479647 0.677069
1475 0.480000 0.677288
1476 0.479675 0.676829
1477 0.480027 0.677048
1478 0.480379 0.677267
1479 0.480730 0.677485
1480 0.480405 0.677703
1481 0.480081 0.677245
1482 0.479757 0.677463
1483 0.480108 0.677680
1484 0.479784 0.677898
1485 0.480135 0.677441
1486 0.479812 0.676985
1487 0.480161 0.676530
1488 0.479839 0.676075
1489 0.479516 0.676293
1490 0.479866 0.676510
1491 0.479544 0.676056
1492 0.479893 0.675603
1493 0.480241 0.675820
1494 0.479920 0.676037
1495 0.479599 0.676254
1496 0.479947 0.676471
1497 0.479626 0.676019
1498 0.479973 0.676235
1499 0.479653 0.675784
1500 0.480000 0.676000
1501 0.480346 0.676216
1502 0.480692 0.676431
1503 0.481038 0.675981
1504 0.480718 0.676197
1505 0.481063 0.676412
1506 0.481408 0.676627
1507 0.481752 0.676178
1508 0.482095 0.676393
1509 0.481776 0.676607
1510 0.481457 0.676821
1511 0.481138 0.676373
1512 0.481481 0.676587
1513 0.481824 0.676801
1514 0.481506 0.677015
1515 0.481848 0.676568
1516 0.481530 0.676781
1517 0.481872 0.676994
1518 0.482213 0.677207
1519 0.482554 0.677419
1520 0.482895 0.677632
1521 0.482577 0.677844
1522 0.482917 0.677398
1523 0.482600 0.677610
1524 0.482940 0.677165
1525 0.482623 0.677377
1526 0.482962 0.676933
1527 0.482646 0.676490
1528 0.482984 0.676702
1529 0.483322 0.676913
1530 0.483660 0.676471
1531 0.483344 0.676682
1532 0.483029 0.676893
1533 0.482714 0.677104
1534 0.483051 0.676662
1535 0.483388 0.676873
1536 0.483073 0.676432
1537 0.482759 0.676643
1538 0.483095 0.676853
1539 0.482781 0.677063
1540 0.483117 0.677273
1541 0.483452 0.677482
1542 0.483787 0.677043
1543 0.484122 0.677252
1544 0.483808 0.677461
1545 0.483495 0.677023
1546 0.483182 0.677232
1547 0.482870 0.677440
1548 0.483204 0.677003
1549 0.482892 0.676566
1550 0.483226 0.676129
1551 0.482914 0.675693
1552 0.482603 0.675258
1553 0.482936 0.675467
1554 0.483269 0.675676
1555 0.482958 0.675884
1556 0.483290 0.675450
1557 0.482980 0.675658
1558 0.483312 0.675866
1559 0.483643 0.676074
1560 0.483974 0.676282
1561 0.484305 0.676489
1562 0.483995 0.676697
1563 0.483685 0.676903
1564 0.483376 0.677110
1565 0.483706 0.676677
1566 0.484036 0.676245
1567 0.484365 0.676452
1568 0.484694 0.676658
1569 0.485022 0.676227
1570 0.484713 0.675796
1571 0.484405 0.675366
1572 0.484097 0.675573
1573 0.483789 0.675143
1574 0.483482 0.674714
1575 0.483810 0.674286
1576 0.483503 0.674492
1577 0.483830 0.674699
1578 0.484157 0.674905
1579 0.484484 0.675111
1580 0.484810 0.675316
1581 0.484503 0.674889
1582 0.484829 0.674463
1583 0.484523 0.674037
1584 0.484848 0.674242
1585 0.485174 0.674448
1586 0.485498 0.674023
1587 0.485822 0.673598
1588 0.485516 0.673174
1589 0.485840 0.673379
1590 0.485535 0.673585
1591 0.485858 0.673790
1592 0.486181 0.673995
1593 0.486503 0.674200
1594 0.486826 0.674404
1595 0.487147 0.673981
1596 0.486842 0.674185
1597 0.486537 0.674389
1598 0.486233 0.674593
1599 0.486554 0.674171
1600 0.486250 0.673750
1601 0.485946 0.673954
1602 0.485643 0.673533
1603 0.485340 0.673737
1604 0.485037 0.673317
1605 0.484735 0.672897
1606 0.485056 0.672478
1607 0.484754 0.672682
1608 0.484453 0.672264
1609 0.484152 0.672467
1610 0.484472 0.672671
1611 0.484171 0.672874
1612 0.483871 0.673077
1613 0.484191 0.673280
1614 0.484511 0.672862
1615 0.484830 0.673065
1616 0.485149 0.673267
1617 0.485467 0.673469
1618 0.485785 0.673671
1619 0.486103 0.673255
1620 0.485802 0.673457
1621 0.485503 0.673041
1622 0.485203 0.673243
1623 0.485521 0.672828
1624 0.485222 0.673030
1625 0.484923 0.673231
1626 0.485240 0.673432
1627 0.484942 0.673632
1628 0.485258 0.673833
1629 0.484960 0.674033
1630 0.484663 0.674233
1631 0.484979 0.674433
1632 0.484681 0.674020
1633 0.484385 0.674219
1634 0.484088 0.674419
1635 0.483792 0.674618
1636 0.483496 0.674205
1637 0.483812 0.673794
1638 0.484127 0.673993
1639 0.483832 0.674192
1640 0.483537 0.674390
1641 0.483851 0.674589
1642 0.483557 0.674787
1643 0.483871 0.674985
1644 0.483577 0.674574
1645 0.483283 0.674772
1646 0.483597 0.674362
1647 0.483303 0.674560
1648 0.483617 0.674757
1649 0.483930 0.674955
1650 0.484242 0.675152
1651 0.483949 0.675348
1652 0.484262 0.675545
1653 0.483969 0.675136
1654 0.483676 0.674728
1655 0.483384 0.674924
1656 0.483092 0.675121
1657 0.482800 0.675317
1658 0.482509 0.675513
1659 0.482821 0.675708
1660 0.483133 0.675904
1661 0.483444 0.675497
1662 0.483153 0.675090
1663 0.483464 0.675286
1664 0.483774 0.675481
1665 0.483483 0.675676
1666 0.483794 0.675870
1667 0.483503 0.676065
1668 0.483813 0.676259
1669 0.483523 0.675854
1670 0.483234 0.675449
1671 0.482944 0.675045
1672 0.482656 0.675239
1673 0.482367 0.675433
1674 0.482676 0.675627
1675 0.482985 0.675224
1676 0.482697 0.675418
1677 0.482409 0.675015
1678 0.482122 0.674613
1679 0.481834 0.674806
1680 0.481548 0.674405
1681 0.481856 0.674004
1682 0.482164 0.674197
1683 0.481878 0.673797
1684 0.481591 0.673990
1685 0.481899 0.674184
1686 0.482206 0.674377
1687 0.481921 0.674570
1688 0.482227 0.674763
1689 0.482534 0.674956
1690 0.482249 0.674556
1691 0.481963 0.674749
1692 0.481678 0.674941
1693 0.481394 0.675133
1694 0.481700 0.675325
1695 0.482006 0.675516
1696 0.482311 0.675708
1697 0.482027 0.675899
1698 0.482332 0.675501
1699 0.482637 0.675692
1700 0.482941 0.675882
1701 0.482657 0.676073
1702 0.482961 0.676263
1703 0.482678 0.675866
1704 0.482981 0.676056
1705 0.482698 0.675660
1706 0.483001 0.675850
1707 0.483304 0.675454
1708 0.483607 0.675644
1709 0.483909 0.675834
1710 0.484211 0.675439
1711 0.484512 0.675044
1712 0.484813 0.675234
1713 0.485114 0.674839
1714 0.485414 0.674446
1715 0.485131 0.674636
1716 0.485431 0.674242
1717 0.485149 0.674432
1718 0.485448 0.674622
1719 0.485748 0.674811
1720 0.485465 0.675000
1721 0.485183 0.675189
1722 0.484901 0.674797
1723 0.484620 0.674405
1724 0.484919 0.674594
1725 0.485217 0.674783
1726 0.485516 0.674392
1727 0.485814 0.674580
1728 0.486111 0.674769
1729 0.485830 0.674957
1730 0.485549 0.675145
1731 0.485269 0.674754
1732 0.485566 0.674942
1733 0.485863 0.675130
1734 0.486159 0.674740
1735 0.485879 0.674928
1736 0.485599 0.675115
1737 0.485895 0.675302
1738 0.485616 0.675489
1739 0.485336 0.675676
1740 0.485632 0.675862
1741 0.485928 0.675474
1742 0.485649 0.675660
1743 0.485944 0.675273
1744 0.486239 0.674885
1745 0.486533 0.675072
1746 0.486254 0.674685
1747 0.486548 0.674871
1748 0.486270 0.674485
1749 0.486564 0.674671
1750 0.486286 0.674286
1751 0.486008 0.674472
1752 0.485731 0.674658
1753 0.485454 0.674843
1754 0.485177 0.674458
1755 0.485470 0.674644
1756 0.485763 0.674829
1757 0.485487 0.675014
1758 0.485210 0.674630
1759 0.484935 0.674247
1760 0.485227 0.673864
1761 0.484952 0.673481
1762 0.485244 0.673666
1763 0.485536 0.673851
1764 0.485828 0.673469
1765 0.486119 0.673088
1766 0.485844 0.673273
1767 0.485569 0.672892
1768 0.485860 0.673077
1769 0.485585 0.673262
1770 0.485876 0.673446
1771 0.485601 0.673631
1772 0.485892 0.673815
1773 0.486182 0.673999
1774 0.486471 0.674183
1775 0.486761 0.673803
1776 0.487050 0.673423
1777 0.487338 0.673044
1778 0.487064 0.673228
1779 0.487352 0.673412
1780 0.487640 0.673596
1781 0.487367 0.673779
1782 0.487654 0.673962
1783 0.487381 0.674145
1784 0.487668 0.674327
1785 0.487955 0.674510
1786 0.488242 0.674692
1787 0.487969 0.674874
1788 0.487696 0.675056
1789 0.487982 0.674679
1790 0.487709 0.674860
1791 0.487437 0.675042
1792 0.487723 0.674665
1793 0.487451 0.674847
1794 0.487737 0.675028
1795 0.487465 0.675209
1796 0.487751 0.675390
1797 0.488036 0.675014
1798 0.487764 0.675195
1799 0.487493 0.675375
1800 0.487222 0.675556
1801 0.487507 0.675180
1802 0.487236 0.674806
1803 0.487521 0.674986
1804 0.487251 0.674612
1805 0.486981 0.674792
1806 0.487265 0.674972
1807 0.486995 0.674599
1808 0.487279 0.674779
1809 0.487009 0.674406
1810 0.486740 0.674033
1811 0.487024 0.674213
1812 0.486755 0.673841
1813 0.487038 0.674021
1814 0.487321 0.674201
1815 0.487603 0.673829
1816 0.487335 0.673458
1817 0.487617 0.673088
1818 0.487349 0.672717
1819 0.487081 0.672347
1820 0.486813 0.671978
1821 0.486546 0.671609
1822 0.486279 0.671789
1823 0.486561 0.671969
1824 0.486842 0.671601
1825 0.486575 0.671781
1826 0.486309 0.671961
1827 0.486043 0.672140
1828 0.485777 0.671772
1829 0.485511 0.671405
1830 0.485792 0.671585
1831 0.485527 0.671764
1832 0.485262 0.671397
1833 0.484997 0.671577
1834 0.485278 0.671756
1835 0.485559 0.671390
1836 0.485294 0.671024
1837 0.485030 0.671203
1838 0.484766 0.671382
1839 0.484502 0.671017
1840 0.484239 0.671196
1841 0.483976 0.671374
1842 0.483713 0.671553
1843 0.483451 0.671731
1844 0.483731 0.671367
1845 0.483469 0.671545
1846 0.483207 0.671723
1847 0.483487 0.671900
1848 0.483225 0.672078
1849 0.483505 0.672255
1850 0.483243 0.672432
1851 0.483522 0.672609
1852 0.483261 0.672786
1853 0.483540 0.672963
1854 0.483819 0.673139
1855 0.483558 0.672776
1856 0.483836 0.672953
1857 0.484114 0.673129
1858 0.483854 0.673305
1859 0.483593 0.672942
1860 0.483871 0.673118
1861 0.483611 0.672757
1862 0.483351 0.672932
1863 0.483629 0.673108
1864 0.483369 0.673283
1865 0.483646 0.673458
1866 0.483923 0.673098
1867 0.484199 0.673273
1868 0.484475 0.672912
1869 0.484751 0.672552
1870 0.485027 0.672727
1871 0.485302 0.672368
1872 0.485043 0.672543
1873 0.484784 0.672718
1874 0.484525 0.672892
1875 0.484267 0.673067
1876 0.484542 0.673241
1877 0.484816 0.673415
1878 0.484558 0.673056
1879 0.484832 0.673230
1880 0.485106 0.673404
1881 0.484848 0.673578
1882 0.484591 0.673220
1883 0.484865 0.673394
1884 0.485138 0.673036
1885 0.485411 0.672679
1886 0.485684 0.672853
1887 0.485427 0.673026
1888 0.485699 0.673199
1889 0.485971 0.673372
1890 0.485714 0.673016
1891 0.485457 0.673189
1892 0.485729 0.673362
1893 0.486001 0.673534
1894 0.485744 0.673178
1895 0.486016 0.672823
1896 0.485759 0.672996
1897 0.485503 0.672641
1898 0.485774 0.672813
1899 0.485519 0.672986
1900 0.485789 0.672632
1901 0.485534 0.672804
1902 0.485804 0.672976
1903 0.485549 0.673148
1904 0.485819 0.672794
1905 0.486089 0.672966
1906 0.485834 0.673137
1907 0.486104 0.673309
1908 0.486373 0.672956
1909 0.486642 0.673127
1910 0.486387 0.673298
1911 0.486133 0.673469
1912 0.486402 0.673640
1913 0.486147 0.673811
1914 0.486416 0.673981
1915 0.486684 0.674151
1916 0.486952 0.674322
1917 0.486698 0.673970
1918 0.486966 0.673618
1919 0.487233 0.673788
1920 0.486979 0.673958
1921 0.486726 0.673607
